Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,53.87,,,,,,,,,
2,54.39,,,,,,,,,
3,53.68,,,,,,,,,
4,54.02,,,,,,,,,
5,54.98,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
