Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,68.06,68.05,68.13,68.05,68.09,,,,,
2,68.11,68.03,68.15,68.09,68.13,,,,,
3,68.14,68.12,68.12,68.05,68.07,,,,,
4,68.08,68.04,68.05,68.07,68.03,,,,,
5,68.08,68.13,68.13,68.04,68.09,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
