Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,61.43,,,,,,,,,
2,61.44,,,,,,,,,
3,61.36,,,,,,,,,
4,61.36,,,,,,,,,
5,61.35,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
