Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,57.83,,,,,,,,,
2,57.91,,,,,,,,,
3,57.94,,,,,,,,,
4,57.77,,,,,,,,,
5,57.57,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
