Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,75.55,,,,,,,,,
2,75.05,,,,,,,,,
3,75.71,,,,,,,,,
4,75.42,,,,,,,,,
5,75.55,,,,,,,,,
6,75.26,,,,,,,,,
7,75.2,,,,,,,,,
8,75.39,,,,,,,,,
9,75.18,,,,,,,,,
10,75.51,,,,,,,,,
