Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,69.37,69.35,69.37,69.38,69.37,,,,,
2,69.43,69.35,69.41,69.36,69.36,,,,,
3,69.39,69.38,69.38,69.32,69.28,,,,,
4,69.39,69.34,69.4,69.36,69.33,,,,,
5,69.34,69.39,69.37,69.37,69.36,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
