Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,69.28,69.34,69.25,69.3,69.4,,,,,
2,69.29,69.29,69.35,69.29,69.36,,,,,
3,69.27,69.29,69.24,69.33,69.29,,,,,
4,69.38,69.3,69.32,69.4,69.34,,,,,
5,69.3,69.27,69.31,69.34,69.32,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
