Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,71.7,71.78,71.68,71.85,71.78,,,,,
2,71.74,71.77,71.66,71.66,71.85,,,,,
3,71.66,71.64,71.74,71.91,71.69,,,,,
4,71.57,71.67,71.81,71.68,71.61,,,,,
5,71.75,71.66,71.84,71.78,71.7,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
