Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,68.94,68.97,68.89,68.98,68.9,,,,,
2,68.88,68.79,68.82,68.88,68.95,,,,,
3,68.94,68.88,68.95,68.87,68.85,,,,,
4,68.9,68.88,68.85,68.95,68.95,,,,,
5,68.9,68.92,68.85,68.87,68.93,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
