Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,75.76,,,,,,,,,
2,75.84,,,,,,,,,
3,75.83,,,,,,,,,
4,75.96,,,,,,,,,
5,75.83,,,,,,,,,
6,75.77,,,,,,,,,
7,75.88,,,,,,,,,
8,75.75,,,,,,,,,
9,75.73,,,,,,,,,
10,75.81,,,,,,,,,
