Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,74.79,,,,,,,,,
2,74.99,,,,,,,,,
3,74.92,,,,,,,,,
4,74.44,,,,,,,,,
5,74.63,,,,,,,,,
6,74.76,,,,,,,,,
7,74.49,,,,,,,,,
8,74.4,,,,,,,,,
9,74.66,,,,,,,,,
10,74.77,,,,,,,,,
