Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,75.7,,,,,,,,,
2,75.67,,,,,,,,,
3,75.72,,,,,,,,,
4,75.65,,,,,,,,,
5,75.69,,,,,,,,,
6,75.63,,,,,,,,,
7,75.54,,,,,,,,,
8,75.67,,,,,,,,,
9,75.73,,,,,,,,,
10,75.61,,,,,,,,,
