Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,29.31,,,,,,,,,
2,30.87,,,,,,,,,
3,30.37,,,,,,,,,
4,29.22,,,,,,,,,
5,28.65,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
