Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,75.81,,,,,,,,,
2,75.69,,,,,,,,,
3,75.65,,,,,,,,,
4,75.74,,,,,,,,,
5,75.82,,,,,,,,,
6,75.68,,,,,,,,,
7,75.73,,,,,,,,,
8,75.75,,,,,,,,,
9,75.79,,,,,,,,,
10,75.64,,,,,,,,,
