Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,67.86,67.88,67.88,67.92,67.96,,,,,
2,67.84,67.93,67.98,67.99,67.99,,,,,
3,67.87,67.86,67.87,67.79,67.92,,,,,
4,67.94,67.89,67.91,67.85,67.88,,,,,
5,67.85,67.96,67.87,67.95,67.96,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
