Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,74.66,,,,,,,,,
2,74.56,,,,,,,,,
3,74.76,,,,,,,,,
4,74.66,,,,,,,,,
5,74.51,,,,,,,,,
6,74.62,,,,,,,,,
7,74.23,,,,,,,,,
8,74.63,,,,,,,,,
9,74.58,,,,,,,,,
10,74.48,,,,,,,,,
