Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,70.33,,,,,,,,,
2,70.03,,,,,,,,,
3,70.42,,,,,,,,,
4,69.82,,,,,,,,,
5,70.34,,,,,,,,,
6,69.56,,,,,,,,,
7,70.6,,,,,,,,,
8,70.95,,,,,,,,,
9,70.86,,,,,,,,,
10,69.55,,,,,,,,,
