Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,67.77,67.61,67.51,67.63,67.54,,,,,
2,67.68,67.59,67.62,67.72,67.67,,,,,
3,67.72,67.57,67.67,67.59,67.55,,,,,
4,67.6,67.71,67.56,67.71,67.58,,,,,
5,67.61,67.63,67.61,67.62,67.6,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
