Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,68.38,,,,,,,,,
2,67.85,,,,,,,,,
3,67.46,,,,,,,,,
4,68.96,,,,,,,,,
5,69.03,,,,,,,,,
6,67.23,,,,,,,,,
7,68.49,,,,,,,,,
8,68.01,,,,,,,,,
9,68.36,,,,,,,,,
10,67.41,,,,,,,,,
