Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,68.73,68.66,68.73,68.65,68.77,,,,,
2,68.82,68.72,68.75,68.62,68.65,,,,,
3,68.55,68.64,68.75,68.75,68.67,,,,,
4,68.7,68.74,68.66,68.79,68.73,,,,,
5,68.77,68.69,68.82,68.66,68.73,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
