Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,69.22,69.36,69.19,69.33,69.37,,,,,
2,69.21,69.25,69.23,69.29,69.28,,,,,
3,69.29,69.34,69.34,69.12,69.31,,,,,
4,69.17,69.4,69.41,69.43,69.33,,,,,
5,69.12,69.14,69.29,69.15,69.16,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
