Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,69.19,69.15,69.0,69.15,69.13,,,,,
2,69.24,69.08,69.22,69.12,69.18,,,,,
3,69.13,69.11,69.0,69.29,69.24,,,,,
4,69.17,69.15,69.24,69.28,69.22,,,,,
5,69.24,69.18,69.08,69.24,69.15,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
