Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,69.58,69.51,69.46,69.58,69.47,,,,,
2,69.43,69.52,69.39,69.36,69.5,,,,,
3,69.36,69.69,69.44,69.47,69.46,,,,,
4,69.45,69.35,69.47,69.47,69.42,,,,,
5,69.47,69.58,69.51,69.31,69.39,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
