Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,69.2,69.13,69.14,69.09,69.05,,,,,
2,69.09,69.12,69.14,69.15,69.19,,,,,
3,69.23,69.1,69.14,69.17,69.14,,,,,
4,69.08,69.17,69.19,69.18,69.15,,,,,
5,69.08,69.12,69.18,69.19,69.19,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
