Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,62.38,,,,,,,,,
2,62.35,,,,,,,,,
3,62.34,,,,,,,,,
4,62.32,,,,,,,,,
5,62.39,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
