Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,69.44,69.43,69.38,69.41,69.42,,,,,
2,69.38,69.44,69.4,69.35,69.43,,,,,
3,69.41,69.43,69.37,69.36,69.4,,,,,
4,69.38,69.42,69.38,69.39,69.46,,,,,
5,69.44,69.37,69.4,69.41,69.48,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
