Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,75.59,,,,,,,,,
2,74.68,,,,,,,,,
3,74.62,,,,,,,,,
4,75.06,,,,,,,,,
5,74.85,,,,,,,,,
6,74.74,,,,,,,,,
7,75.25,,,,,,,,,
8,75.41,,,,,,,,,
9,74.62,,,,,,,,,
10,75.67,,,,,,,,,
