Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,75.64,,,,,,,,,
2,75.45,,,,,,,,,
3,75.22,,,,,,,,,
4,75.35,,,,,,,,,
5,75.56,,,,,,,,,
6,75.42,,,,,,,,,
7,75.39,,,,,,,,,
8,75.48,,,,,,,,,
9,75.38,,,,,,,,,
10,75.54,,,,,,,,,
