Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,69.22,69.34,69.23,69.3,69.21,,,,,
2,69.16,69.2,69.23,69.31,69.12,,,,,
3,69.23,69.22,69.19,69.22,69.22,,,,,
4,69.27,69.2,69.32,69.18,69.23,,,,,
5,69.24,69.2,69.24,69.17,69.25,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
