Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,75.25,,,,,,,,,
2,74.41,,,,,,,,,
3,75.32,,,,,,,,,
4,75.43,,,,,,,,,
5,75.06,,,,,,,,,
6,75.61,,,,,,,,,
7,75.22,,,,,,,,,
8,75.72,,,,,,,,,
9,75.18,,,,,,,,,
10,75.55,,,,,,,,,
