Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,68.9,68.89,68.94,68.9,68.96,,,,,
2,69.08,69.03,68.85,68.95,68.8,,,,,
3,69.0,68.87,68.81,69.04,68.89,,,,,
4,68.97,68.88,68.78,68.92,68.96,,,,,
5,68.98,68.89,68.98,68.84,68.87,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
