Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,74.81,,,,,,,,,
2,74.59,,,,,,,,,
3,74.43,,,,,,,,,
4,74.67,,,,,,,,,
5,74.66,,,,,,,,,
6,74.57,,,,,,,,,
7,74.46,,,,,,,,,
8,74.68,,,,,,,,,
9,74.55,,,,,,,,,
10,74.47,,,,,,,,,
