Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,68.57,68.56,68.64,68.6,68.61,,,,,
2,68.58,68.53,68.56,68.58,68.53,,,,,
3,68.52,68.58,68.65,68.48,68.61,,,,,
4,68.58,68.57,68.55,68.61,68.59,,,,,
5,68.6,68.49,68.55,68.56,68.64,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
