Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,56.76,,,,,,,,,
2,56.44,,,,,,,,,
3,56.65,,,,,,,,,
4,56.37,,,,,,,,,
5,56.47,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
