Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,74.68,,,,,,,,,
2,74.32,,,,,,,,,
3,74.08,,,,,,,,,
4,74.36,,,,,,,,,
5,74.44,,,,,,,,,
6,74.36,,,,,,,,,
7,74.43,,,,,,,,,
8,74.52,,,,,,,,,
9,74.17,,,,,,,,,
10,74.67,,,,,,,,,
