Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,68.74,68.8,68.77,68.72,68.72,,,,,
2,68.77,68.81,68.72,68.74,68.84,,,,,
3,68.7,68.7,68.72,68.79,68.79,,,,,
4,68.71,68.73,68.83,68.78,68.74,,,,,
5,68.82,68.78,68.75,68.8,68.72,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
