Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,64.15,64.24,64.23,64.26,64.12,,,,,
2,64.78,64.1,64.17,64.14,64.37,,,,,
3,64.26,65.76,64.25,64.13,64.29,,,,,
4,64.23,65.01,64.31,64.18,64.19,,,,,
5,64.17,64.17,64.19,64.21,65.09,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
