Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,72.29,72.07,72.31,72.29,72.34,,,,,
2,72.24,72.34,72.16,72.3,72.29,,,,,
3,72.28,72.46,72.21,72.3,72.14,,,,,
4,72.3,72.35,72.19,72.25,72.13,,,,,
5,72.29,72.24,72.29,72.23,72.28,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
