Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,60.03,,,,,,,,,
2,60.03,,,,,,,,,
3,59.97,,,,,,,,,
4,60.06,,,,,,,,,
5,60.1,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
