Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,59.03,,,,,,,,,
2,59.01,,,,,,,,,
3,58.97,,,,,,,,,
4,58.83,,,,,,,,,
5,58.96,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
