Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,67.91,68.05,67.88,67.87,68.02,,,,,
2,67.86,67.73,68.07,67.83,67.96,,,,,
3,67.79,67.93,67.88,67.92,67.96,,,,,
4,67.84,67.99,68.05,67.92,67.85,,,,,
5,67.73,67.86,68.08,67.8,67.78,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
