Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,64.54,64.44,64.41,65.15,64.4,,,,,
2,64.55,64.5,65.03,64.43,64.5,,,,,
3,64.46,64.44,65.08,65.05,64.95,,,,,
4,64.5,64.44,64.48,64.47,65.07,,,,,
5,64.47,64.48,65.12,64.5,64.54,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
