Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,68.7,68.71,68.7,68.69,68.73,,,,,
2,68.77,68.75,68.71,68.74,68.74,,,,,
3,68.69,68.7,68.67,68.72,68.7,,,,,
4,68.68,68.55,68.73,68.69,68.74,,,,,
5,68.73,68.73,68.71,68.73,68.65,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
