Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,68.67,68.67,68.8,68.79,68.79,,,,,
2,68.94,68.74,68.82,68.94,68.88,,,,,
3,68.78,68.83,68.84,68.64,68.8,,,,,
4,68.78,68.88,68.73,68.59,68.65,,,,,
5,68.89,68.68,68.77,68.9,68.74,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
