Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,37.65,,,,,,,,,
2,34.04,,,,,,,,,
3,34.1,,,,,,,,,
4,51.35,,,,,,,,,
5,39.56,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
