Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,74.79,,,,,,,,,
2,75.09,,,,,,,,,
3,74.45,,,,,,,,,
4,74.88,,,,,,,,,
5,74.86,,,,,,,,,
6,74.62,,,,,,,,,
7,74.87,,,,,,,,,
8,74.78,,,,,,,,,
9,74.55,,,,,,,,,
10,74.58,,,,,,,,,
