Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,73.53,,,,,,,,,
2,74.17,,,,,,,,,
3,74.09,,,,,,,,,
4,73.99,,,,,,,,,
5,73.92,,,,,,,,,
6,73.83,,,,,,,,,
7,73.65,,,,,,,,,
8,73.56,,,,,,,,,
9,74.06,,,,,,,,,
10,74.22,,,,,,,,,
