Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,44.17,,,,,,,,,
2,47.37,,,,,,,,,
3,47.5,,,,,,,,,
4,47.03,,,,,,,,,
5,46.0,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
