Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,50.81,,,,,,,,,
2,51.05,,,,,,,,,
3,49.85,,,,,,,,,
4,51.02,,,,,,,,,
5,50.6,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
