Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,45.99,,,,,,,,,
2,44.79,,,,,,,,,
3,47.43,,,,,,,,,
4,46.36,,,,,,,,,
5,44.94,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
