Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,64.61,64.93,64.59,65.05,64.95,,,,,
2,64.58,64.57,64.79,65.15,64.8,,,,,
3,65.07,65.42,65.13,64.93,65.13,,,,,
4,65.15,65.09,64.82,65.1,65.05,,,,,
5,65.22,64.64,64.79,65.05,64.88,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
