Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,64.35,64.24,64.24,64.27,64.8,,,,,
2,64.81,65.19,64.32,64.26,64.31,,,,,
3,64.91,64.31,65.15,64.33,64.39,,,,,
4,64.28,64.18,64.27,64.14,64.29,,,,,
5,64.28,64.22,64.36,64.29,64.36,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
