Run Time / SSI Loop,1,2,3,4,5,6,7,8,9,10
1,61.62,,,,,,,,,
2,61.63,,,,,,,,,
3,61.63,,,,,,,,,
4,61.65,,,,,,,,,
5,61.56,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
